,exp,run,snapshot,pixel_similarity,structural_similarity,mean_squared_error,class
1929,baseline_exp_state_1,c,9,0.8277308485243056,0.9469405338782804,331.57801649305554,buggy
1930,baseline_exp_state_1,d,0,1.0,1.0,0.0,buggy
1931,baseline_exp_state_1,d,1,0.9488810221354168,0.97170743078426,249.2577265082465,buggy
1932,baseline_exp_state_1,d,2,0.93995849609375,0.9667472640796833,200.345751953125,buggy
1933,baseline_exp_state_1,d,3,0.9402701822916668,0.9638295328558524,289.1291243489583,buggy
1934,baseline_exp_state_1,d,4,0.94114501953125,0.9643362884033676,238.3553618706597,buggy
1935,baseline_exp_state_1,d,5,0.9322626410590278,0.9635876501417924,262.4355658637153,buggy
1936,baseline_exp_state_1,d,6,0.92449951171875,0.950995516912917,475.3164537217882,buggy
1937,baseline_exp_state_1,d,7,0.9380292426215278,0.9591873321566832,353.14510335286457,buggy
1938,baseline_exp_state_1,d,8,0.9322379557291668,0.9554382466663148,302.9598784722222,buggy
1939,baseline_exp_state_1,d,9,0.8187394205729167,0.944908517019944,310.7309163411458,buggy
1940,baseline_exp_state_1,e,0,1.0,1.0,0.0,buggy
1941,baseline_exp_state_1,e,1,0.9558414713541666,0.975245575586892,228.6144517686632,buggy
1942,baseline_exp_state_1,e,2,0.9478119574652778,0.9703502759704709,195.3957717556424,buggy
1943,baseline_exp_state_1,e,3,0.9422702365451388,0.9628574880097108,379.6864105902778,buggy
1944,baseline_exp_state_1,e,4,0.93205078125,0.9624165338571272,234.3106559244792,buggy
1945,baseline_exp_state_1,e,5,0.9314103190104168,0.9614902646758916,348.7520738389757,buggy
1946,baseline_exp_state_1,e,6,0.9227642144097222,0.9552591215375708,422.30711669921874,buggy
1947,baseline_exp_state_1,e,7,0.9315630425347222,0.9550904880939194,335.19188205295137,buggy
1948,baseline_exp_state_1,e,8,0.938154296875,0.958079081770416,379.7730883789063,buggy
1949,baseline_exp_state_1,e,9,0.8270798068576389,0.95016479356213,265.9589960394965,buggy
1950,baseline_exp_state_1,f,0,1.0,1.0,0.0,buggy
1951,baseline_exp_state_1,f,1,0.9533558485243055,0.9757927296170894,153.67940809461803,buggy
1952,baseline_exp_state_1,f,2,0.9464751519097222,0.969885542491421,214.87651204427084,buggy
1953,baseline_exp_state_1,f,3,0.9410495334201388,0.9692088433083796,233.30659369574653,buggy
1954,baseline_exp_state_1,f,4,0.9397943793402778,0.9633042708806738,314.8356800672743,buggy
1955,baseline_exp_state_1,f,5,0.9472509765625,0.9693734160488487,203.8594175889757,buggy
1956,baseline_exp_state_1,f,6,0.9359765625,0.9601808792482834,291.72961968315974,buggy
1957,baseline_exp_state_1,f,7,0.9399612087673612,0.9617924928344416,341.7950151909722,buggy
1958,baseline_exp_state_1,f,8,0.9391604275173612,0.9614192131126892,262.3387779405382,buggy
1959,baseline_exp_state_1,f,9,0.8147737630208334,0.9463348828272172,341.060227593316,buggy
1960,baseline_exp_state_1,g,0,1.0,1.0,0.0,buggy
1961,baseline_exp_state_1,g,1,0.9560820855034722,0.9756452851712168,160.58756429036458,buggy
1962,baseline_exp_state_1,g,2,0.9503184678819444,0.9710009611167304,260.08372802734374,buggy
1963,baseline_exp_state_1,g,3,0.9527484809027778,0.9714069621496948,238.4299319118924,buggy
1964,baseline_exp_state_1,g,4,0.9431890190972222,0.9634123921189788,342.18684163411456,buggy
1965,baseline_exp_state_1,g,5,0.93994384765625,0.9674465437542272,289.5561908637153,buggy
1966,baseline_exp_state_1,g,6,0.9287076822916668,0.9588715027143672,354.5109255642361,buggy
1967,baseline_exp_state_1,g,7,0.9386208767361112,0.9628679018705398,284.95894721137154,buggy
1968,baseline_exp_state_1,g,8,0.9351123046875,0.960596739420455,301.53002197265624,buggy
1969,baseline_exp_state_1,g,9,0.8311178927951389,0.945571999298504,331.7903843858507,buggy
1970,baseline_exp_state_1,h,0,1.0,1.0,0.0,buggy
1971,baseline_exp_state_1,h,1,0.9682511393229166,0.9828155646943452,135.74011203342013,buggy
1972,baseline_exp_state_1,h,2,0.9587429470486112,0.9749701300290454,256.15901557074653,buggy
1973,baseline_exp_state_1,h,3,0.9556789822048612,0.9717627828056964,332.58027913411456,buggy
1974,baseline_exp_state_1,h,4,0.9480417209201388,0.96695469496569,328.5308995225694,buggy
1975,baseline_exp_state_1,h,5,0.9456640625,0.9695947881722338,295.5212212456597,buggy
1976,baseline_exp_state_1,h,6,0.9362942165798612,0.9605655687635714,362.8122526041666,buggy
1977,baseline_exp_state_1,h,7,0.9502745225694444,0.965105669427562,328.56101453993057,buggy
1978,baseline_exp_state_1,h,8,0.93240234375,0.9586901482005712,376.73882459852433,buggy
1979,baseline_exp_state_1,h,9,0.8487038845486111,0.9406569490000516,442.996829969618,buggy
1980,baseline_exp_state_1,i,0,1.0,1.0,0.0,buggy
1981,baseline_exp_state_1,i,1,0.9682511393229166,0.9828155646943452,135.74011203342013,buggy
1982,baseline_exp_state_1,i,2,0.9585224066840278,0.974835224413398,255.6054052734375,buggy
1983,baseline_exp_state_1,i,3,0.9560194227430556,0.9730121207332324,240.69908257378472,buggy
1984,baseline_exp_state_1,i,4,0.9475811089409722,0.97113020951706,292.0459228515625,buggy
1985,baseline_exp_state_1,i,5,0.9524015299479168,0.9746396356788192,232.9913606770833,buggy
1986,baseline_exp_state_1,i,6,0.9393633355034722,0.964216012003518,354.4591935221354,buggy
1987,baseline_exp_state_1,i,7,0.9432872178819444,0.9668793788010596,272.88912896050346,buggy
1988,baseline_exp_state_1,i,8,0.9435723198784722,0.9674561243090156,258.9073852539062,buggy
1989,baseline_exp_state_1,i,9,0.8277609592013889,0.9469674573048102,304.2154399956597,buggy
1990,baseline_exp_state_1,j,0,1.0,1.0,0.0,buggy
1991,baseline_exp_state_1,j,1,0.9821120876736112,0.9849578892111914,155.90057698567708,buggy
1992,baseline_exp_state_1,j,2,0.9683558485243056,0.9789932162274182,261.45755072699654,buggy
1993,baseline_exp_state_1,j,3,0.9635050455729168,0.9739799839857128,351.40430040147567,buggy
1994,baseline_exp_state_1,j,4,0.9692388237847224,0.97827180978641,198.28428900824653,buggy
1995,baseline_exp_state_1,j,5,0.9621628146701388,0.9761566286890292,254.5484800889757,buggy
1996,baseline_exp_state_1,j,6,0.9525360785590278,0.9650777310694584,415.1749910481771,buggy
1997,baseline_exp_state_1,j,7,0.9624226888020834,0.9732075070019096,263.1343853081597,buggy
1998,baseline_exp_state_1,j,8,0.9553005642361112,0.9683363505385932,338.5756144205729,buggy
1999,baseline_exp_state_1,j,9,0.8206876627604167,0.9419115477768072,417.21446044921873,buggy
2000,baseline_exp_state_2,a,0,1.0,1.0,0.0,buggy
2001,baseline_exp_state_2,a,1,0.9438845486111112,0.985613314123626,136.655302734375,buggy
2002,baseline_exp_state_2,a,2,0.9432245551215278,0.9846523818495756,86.5907470703125,buggy
2003,baseline_exp_state_2,a,3,0.9351139322916666,0.9781586789764384,213.9955818684896,buggy
2004,baseline_exp_state_2,a,4,0.9275933159722224,0.9723190868347468,252.34718777126736,buggy
2005,baseline_exp_state_2,a,5,0.9128263346354166,0.9572617781829704,420.3653024631077,buggy
2006,baseline_exp_state_2,a,6,0.9064057074652778,0.9529299707908844,453.50830512152777,buggy
2007,baseline_exp_state_2,a,7,0.9102151150173612,0.9535970025457567,430.5224104817708,buggy
2008,baseline_exp_state_2,a,8,0.9046910264756944,0.9507626403189826,406.1380208333333,buggy
2009,baseline_exp_state_2,a,9,0.8108002387152777,0.9580932855150432,167.73119656032986,buggy
2010,baseline_exp_state_2,b,0,1.0,1.0,0.0,buggy
2011,baseline_exp_state_2,b,1,0.9626589626736112,0.9906544150175044,82.99274007161458,buggy
2012,baseline_exp_state_2,b,2,0.9547246636284722,0.9848116792928634,188.02855712890624,buggy
2013,baseline_exp_state_2,b,3,0.9560820855034722,0.9851750546834144,162.5342835828993,buggy
2014,baseline_exp_state_2,b,4,0.9414971245659722,0.9738546888549588,272.0666411675347,buggy
2015,baseline_exp_state_2,b,5,0.9436732313368056,0.9708005946058518,238.63914035373264,buggy
2016,baseline_exp_state_2,b,6,0.9142673068576388,0.9489820398854842,573.773135579427,buggy
2017,baseline_exp_state_2,b,7,0.9277617730034722,0.9586406901552752,350.36731309678817,buggy
2018,baseline_exp_state_2,b,8,0.9174001736111111,0.9509518254731416,486.8503257921007,buggy
2019,baseline_exp_state_2,b,9,0.7995521375868055,0.937452936974046,381.03407687717015,buggy
2020,baseline_exp_state_2,c,0,1.0,1.0,0.0,buggy
2021,baseline_exp_state_2,c,1,0.9652213541666668,0.9938995505434748,47.45669731987847,buggy
2022,baseline_exp_state_2,c,2,0.9541620551215276,0.982885982426064,223.10827907986112,buggy
2023,baseline_exp_state_2,c,3,0.9511672634548612,0.982242379725236,186.69281494140623,buggy
2024,baseline_exp_state_2,c,4,0.9549669053819444,0.9820089107261808,135.49939832899307,buggy
2025,baseline_exp_state_2,c,5,0.9311105685763889,0.9627698163724698,406.3173006184896,buggy
2026,baseline_exp_state_2,c,6,0.9253876410590278,0.9583700207662976,395.35866672092016,buggy
2027,baseline_exp_state_2,c,7,0.9222406684027776,0.954038384570874,518.787451171875,buggy
2028,baseline_exp_state_2,c,8,0.9145694986979168,0.9489593584880172,523.1762795681424,buggy
2029,baseline_exp_state_2,c,9,0.7847976345486111,0.9299975081512354,576.9780919053819,buggy
2030,baseline_exp_state_2,d,0,1.0,1.0,0.0,buggy
2031,baseline_exp_state_2,d,1,0.9310763888888888,0.9828604864594735,52.98970648871528,buggy
2032,baseline_exp_state_2,d,2,0.92222412109375,0.9737647009850646,111.05856201171876,buggy
2033,baseline_exp_state_2,d,3,0.9098114691840278,0.9658060061808964,301.9453515625,buggy
2034,baseline_exp_state_2,d,4,0.89837890625,0.9486227611258302,377.7449359809028,buggy
2035,baseline_exp_state_2,d,5,0.9223573133680556,0.973754553026838,119.25024495442707,buggy
2036,baseline_exp_state_2,d,6,0.9003350151909723,0.9523647783315712,304.7805908203125,buggy
2037,baseline_exp_state_2,d,7,0.8921392144097222,0.9453024014287263,396.3642225477431,buggy
2038,baseline_exp_state_2,d,8,0.8827023654513889,0.9337847177724868,573.6225808376736,buggy
2039,baseline_exp_state_2,d,9,0.9316946072048612,0.9737096793404334,141.98930419921874,buggy
2040,baseline_exp_state_2,e,0,1.0,1.0,0.0,buggy
2041,baseline_exp_state_2,e,1,0.9400116644965276,0.985485211243789,73.70260959201389,buggy
2042,baseline_exp_state_2,e,2,0.9365489366319444,0.9815487796386542,90.18775716145834,buggy
2043,baseline_exp_state_2,e,3,0.9091623263888888,0.9558641367499,375.8406344943576,buggy
2044,baseline_exp_state_2,e,4,0.91310546875,0.9614853887161284,381.96486083984377,buggy
2045,baseline_exp_state_2,e,5,0.9184532335069444,0.9603851355414064,259.09195990668405,buggy
2046,baseline_exp_state_2,e,6,0.8930984157986112,0.9426343830606422,539.6657760959201,buggy
2047,baseline_exp_state_2,e,7,0.903828125,0.9493792042809464,443.8009746636285,buggy
2048,baseline_exp_state_2,e,8,0.8920114474826389,0.9413813732623167,559.3547580295138,buggy
2049,baseline_exp_state_2,e,9,0.7930951605902777,0.9335670465353788,430.2807562934028,buggy
2050,baseline_exp_state_2,f,0,1.0,1.0,0.0,buggy
2051,baseline_exp_state_2,f,1,0.941806640625,0.9869062340297694,53.451427137586805,buggy
2052,baseline_exp_state_2,f,2,0.9289453125,0.9774009647931764,103.41071967230904,buggy
2053,baseline_exp_state_2,f,3,0.9031705729166668,0.9531365119012708,436.7709882269965,buggy
2054,baseline_exp_state_2,f,4,0.9120518663194443,0.958166350084324,308.50036078559026,buggy
2055,baseline_exp_state_2,f,5,0.9080156792534724,0.9576005759079916,330.306321343316,buggy
2056,baseline_exp_state_2,f,6,0.9174403211805556,0.9694157345825408,168.53985243055556,buggy
2057,baseline_exp_state_2,f,7,0.8976874457465278,0.9459467086736176,458.6000447591146,buggy
2058,baseline_exp_state_2,f,8,0.8897854275173611,0.9401229663851768,551.5622496202257,buggy
2059,baseline_exp_state_2,f,9,0.7918893771701389,0.9380127021363354,373.71663167317706,buggy
2060,baseline_exp_state_2,g,0,1.0,1.0,0.0,buggy
2061,baseline_exp_state_2,g,1,0.9657297092013888,0.9931404350772716,31.450125596788197,buggy
2062,baseline_exp_state_2,g,2,0.9564751519097222,0.9860466507819776,119.22355577256944,buggy
2063,baseline_exp_state_2,g,3,0.9316270616319444,0.9631779835978198,373.3408083767361,buggy
2064,baseline_exp_state_2,g,4,0.9394113498263889,0.9705673238447412,258.39163682725695,buggy
2065,baseline_exp_state_2,g,5,0.9409689670138888,0.965345987289746,302.6439572482639,buggy
2066,baseline_exp_state_2,g,6,0.9409844292534724,0.9732688944472128,299.6100537109375,buggy
2067,baseline_exp_state_2,g,7,0.95374267578125,0.9817343562268618,127.6350048828125,buggy
2068,baseline_exp_state_2,g,8,0.9363601345486112,0.9628133137936824,253.2285845269097,buggy
2069,baseline_exp_state_2,g,9,0.8358474392361112,0.9326817504275264,447.7386216905382,buggy
2070,baseline_exp_state_2,h,0,1.0,1.0,0.0,buggy
2071,baseline_exp_state_2,h,1,0.941806640625,0.9869062340297694,53.451427137586805,buggy
2072,baseline_exp_state_2,h,2,0.9340931532118056,0.9793425898148612,103.76786512586806,buggy
2073,baseline_exp_state_2,h,3,0.9091682942708332,0.9570355527210124,381.14604031032985,buggy
2074,baseline_exp_state_2,h,4,0.9301109483506944,0.975577566817694,186.44742106119796,buggy
2075,baseline_exp_state_2,h,5,0.9308395724826388,0.9775596432973336,107.37673909505207,buggy
2076,baseline_exp_state_2,h,6,0.9212147352430556,0.9698401798583768,215.1579749891493,buggy
2077,baseline_exp_state_2,h,7,0.9169547526041668,0.9597555236369056,255.55118435329865,buggy
2078,baseline_exp_state_2,h,8,0.9004305013020834,0.9486684537963124,462.7551812065972,buggy
2079,baseline_exp_state_2,h,9,0.7863853624131945,0.9355114008212236,399.0634646267361,buggy
2080,baseline_exp_state_2,i,0,1.0,1.0,0.0,buggy
2081,baseline_exp_state_2,i,1,0.9428873697916668,0.986287352019384,64.94493679470486,buggy
2082,baseline_exp_state_2,i,2,0.9445358615451388,0.9861767746047672,75.96925591362847,buggy
2083,baseline_exp_state_2,i,3,0.9367702907986112,0.9778301511360644,183.99259467230905,buggy
2084,baseline_exp_state_2,i,4,0.9160055881076388,0.9582016277164536,355.957041015625,buggy
2085,baseline_exp_state_2,i,5,0.9112646484375,0.955012253007116,442.05168701171874,buggy
2086,baseline_exp_state_2,i,6,0.9018855794270834,0.947656878353704,507.0197691514757,buggy
2087,baseline_exp_state_2,i,7,0.9098871527777778,0.9526266718986414,411.4447159830729,buggy
2088,baseline_exp_state_2,i,8,0.8994056532118055,0.943388895614659,464.680142686632,buggy
2089,baseline_exp_state_2,i,9,0.7991023763020834,0.9352320772298832,425.27215711805553,buggy
2090,baseline_exp_state_2,j,0,1.0,1.0,0.0,buggy
2091,baseline_exp_state_2,j,1,0.9224677191840278,0.965468922724508,349.01377360026044,buggy
2092,baseline_exp_state_2,j,2,0.9171842447916668,0.9609306895431486,396.44211669921873,buggy
2093,baseline_exp_state_2,j,3,0.9160693359375,0.95928633253252,405.93660237630206,buggy
2094,baseline_exp_state_2,j,4,0.9190435112847222,0.9612199718576944,319.87009304470484,buggy
2095,baseline_exp_state_2,j,5,0.9097954644097224,0.9559799288217028,443.61568332248265,buggy
2096,baseline_exp_state_2,j,6,0.9044075520833332,0.948704503999429,447.8512955729167,buggy
2097,baseline_exp_state_2,j,7,0.9068801540798612,0.950757324608546,536.3584415690104,buggy
2098,baseline_exp_state_2,j,8,0.9052259657118056,0.9502098310596724,461.1807283528646,buggy
2099,baseline_exp_state_2,j,9,0.8114241536458333,0.9547070874684984,216.1910587565104,buggy
2100,baseline_exp_state_3,a,0,1.0,1.0,0.0,buggy
2101,baseline_exp_state_3,a,1,0.9215980360243056,0.9471556341729525,827.2982240125868,buggy
2102,baseline_exp_state_3,a,2,0.9100764973958332,0.9397847789785037,910.5512725151908,buggy
2103,baseline_exp_state_3,a,3,0.8953504774305555,0.924930996912548,1087.38240234375,buggy
2104,baseline_exp_state_3,a,4,0.8860470920138889,0.914904823700782,1217.2031827799478,buggy
2105,baseline_exp_state_3,a,5,0.8844810655381945,0.9157349942221644,1155.995059136285,buggy
2106,baseline_exp_state_3,a,6,0.8830498589409722,0.913232638408254,1070.1806184895834,buggy
2107,baseline_exp_state_3,a,7,0.8876917860243055,0.9159149748567512,1060.5239184570312,buggy
2108,baseline_exp_state_3,a,8,0.8786539713541667,0.9095457986755704,1158.7903743489585,buggy
2109,baseline_exp_state_3,a,9,0.7565505642361111,0.8896917299457623,1233.9903472222222,buggy
2110,baseline_exp_state_3,b,0,1.0,1.0,0.0,buggy
2111,baseline_exp_state_3,b,1,0.8905563693576389,0.9374523969941534,832.9155002170139,buggy
2112,baseline_exp_state_3,b,2,0.8871280924479167,0.9343518072393888,854.367616373698,buggy
2113,baseline_exp_state_3,b,3,0.8829739040798611,0.929240935949793,926.8132275390624,buggy
2114,baseline_exp_state_3,b,4,0.8591837565104167,0.9069956299617762,1168.5075507269964,buggy
2115,baseline_exp_state_3,b,5,0.8567312282986111,0.903869022447557,1243.1813736979166,buggy
2116,baseline_exp_state_3,b,6,0.8549126519097222,0.9019158676573436,1229.4389366319444,buggy
2117,baseline_exp_state_3,b,7,0.8631198459201389,0.9050270402471656,1248.1846595594618,buggy
2118,baseline_exp_state_3,b,8,0.8543777126736111,0.9016154022518282,1166.834718967014,buggy
2119,baseline_exp_state_3,b,9,0.7554798719618055,0.8949983732559548,1099.3354858398438,buggy
2120,baseline_exp_state_3,c,0,1.0,1.0,0.0,buggy
2121,baseline_exp_state_3,c,1,0.8995125325520833,0.9431578670136288,775.3081144205729,buggy
2122,baseline_exp_state_3,c,2,0.8886309136284722,0.933753143108575,904.4804790581596,buggy
2123,baseline_exp_state_3,c,3,0.8790269639756945,0.9267939080910776,1022.1234079318576,buggy
2124,baseline_exp_state_3,c,4,0.8647368706597223,0.9119909020308862,1033.387086859809,buggy
2125,baseline_exp_state_3,c,5,0.8601860894097222,0.9070565756334312,1216.7085677083332,buggy
2126,baseline_exp_state_3,c,6,0.85129150390625,0.8969502996481188,1252.9352994791666,buggy
2127,baseline_exp_state_3,c,7,0.8570103624131944,0.9029465621915448,1220.8648472764758,buggy
2128,baseline_exp_state_3,c,8,0.8520201280381945,0.8985779915302498,1223.8630815972222,buggy
2129,baseline_exp_state_3,c,9,0.7398497178819444,0.8923051249362546,1196.6118383789062,buggy
2130,baseline_exp_state_3,d,0,1.0,1.0,0.0,buggy
2131,baseline_exp_state_3,d,1,0.9063861762152776,0.9452752838958624,767.0544883897569,buggy
2132,baseline_exp_state_3,d,2,0.8924197048611111,0.9356981965858884,881.689918077257,buggy
2133,baseline_exp_state_3,d,3,0.8863652886284722,0.9300301517406036,988.8639390733508,buggy
2134,baseline_exp_state_3,d,4,0.8690787760416666,0.9122576694458072,1155.8793842230905,buggy
2135,baseline_exp_state_3,d,5,0.8656285264756944,0.9088925813066456,1122.13908203125,buggy
2136,baseline_exp_state_3,d,6,0.8606654188368056,0.9042217885850304,1257.722873263889,buggy
2137,baseline_exp_state_3,d,7,0.8617537434895833,0.9039069948169032,1271.4200618489583,buggy
2138,baseline_exp_state_3,d,8,0.8575493706597223,0.9008872238276108,1277.6661195203992,buggy
2139,baseline_exp_state_3,d,9,0.7439276801215278,0.892521496947378,1160.8595122612846,buggy
2140,baseline_exp_state_3,e,0,1.0,1.0,0.0,buggy
2141,baseline_exp_state_3,e,1,0.89441650390625,0.9398635259804836,788.4862928602431,buggy
2142,baseline_exp_state_3,e,2,0.8951261393229166,0.9375729835519776,782.2544466145833,buggy
2143,baseline_exp_state_3,e,3,0.8819013129340277,0.9229667349625488,1010.9944577365452,buggy
2144,baseline_exp_state_3,e,4,0.8891151258680555,0.92793083718237,935.5300659179688,buggy
2145,baseline_exp_state_3,e,5,0.87299560546875,0.9168774670723084,997.2629728190104,buggy
2146,baseline_exp_state_3,e,6,0.8706778971354167,0.91407224772686,1018.411717936198,buggy
2147,baseline_exp_state_3,e,7,0.8793180338541666,0.9194987045102774,939.638944498698,buggy
2148,baseline_exp_state_3,e,8,0.8690310329861111,0.9118173870748516,993.5296945529514,buggy
2149,baseline_exp_state_3,e,9,0.7509564887152778,0.8875436180923134,1222.1799679904514,buggy
2150,baseline_exp_state_3,f,0,1.0,1.0,0.0,buggy
2151,baseline_exp_state_3,f,1,0.8953917100694444,0.9396768752467648,818.74103515625,buggy
2152,baseline_exp_state_3,f,2,0.8811713324652778,0.9317711124456064,857.2327536349826,buggy
2153,baseline_exp_state_3,f,3,0.8746742078993055,0.9187822991596272,1024.6208984375,buggy
2154,baseline_exp_state_3,f,4,0.8700946723090278,0.915192964485744,1031.593053656684,buggy
2155,baseline_exp_state_3,f,5,0.8620958116319445,0.9109241132050224,1086.6525238715278,buggy
2156,baseline_exp_state_3,f,6,0.8506344943576389,0.9009729788576948,1222.285511610243,buggy
2157,baseline_exp_state_3,f,7,0.8532109917534723,0.9015915547431126,1192.132042371962,buggy
2158,baseline_exp_state_3,f,8,0.8577756076388889,0.9025331434809926,1126.1732394748265,buggy
2159,baseline_exp_state_3,f,9,0.7371397569444444,0.8897581954735828,1220.2247772894966,buggy
2160,baseline_exp_state_3,g,0,1.0,1.0,0.0,buggy
2161,baseline_exp_state_3,g,1,0.9067917209201388,0.9465396109530062,770.4231458875868,buggy
2162,baseline_exp_state_3,g,2,0.8873649088541666,0.9326373765462356,961.2089447699652,buggy
2163,baseline_exp_state_3,g,3,0.8940199110243056,0.9351271450750795,936.5935972764756,buggy
2164,baseline_exp_state_3,g,4,0.8675368923611111,0.9080332757867904,1139.8917890082466,buggy
2165,baseline_exp_state_3,g,5,0.8640643988715278,0.9099064299474684,1135.5792618815103,buggy
2166,baseline_exp_state_3,g,6,0.8625371636284722,0.9058111108742222,1205.0720993381076,buggy
2167,baseline_exp_state_3,g,7,0.8548269314236111,0.9012110164585294,1253.3686024305557,buggy
2168,baseline_exp_state_3,g,8,0.8545852322048612,0.9000784014119695,1195.515994466146,buggy
2169,baseline_exp_state_3,g,9,0.7855257161458333,0.8887957814603877,1234.1868166775173,buggy
2170,baseline_exp_state_3,h,0,1.0,1.0,0.0,buggy
2171,baseline_exp_state_3,h,1,0.9059174262152778,0.9446712744040442,824.8519444444445,buggy
2172,baseline_exp_state_3,h,2,0.9121492513020834,0.9411070808558498,917.7028870985245,buggy
2173,baseline_exp_state_3,h,3,0.8906163194444444,0.9322703893270956,922.7039973958332,buggy
2174,baseline_exp_state_3,h,4,0.8689130316840278,0.9105078661956711,1094.5712122938369,buggy
2175,baseline_exp_state_3,h,5,0.8597837999131944,0.9040954463862756,1265.7981534830728,buggy
2176,baseline_exp_state_3,h,6,0.8624541558159722,0.905943405436729,1146.119089626736,buggy
2177,baseline_exp_state_3,h,7,0.87932373046875,0.9088721697987197,1241.2825461154514,buggy
2178,baseline_exp_state_3,h,8,0.8599338107638889,0.9011859027202916,1246.4606502278646,buggy
2179,baseline_exp_state_3,h,9,0.7394159613715278,0.8859332247349198,1237.7284977213542,buggy
2180,baseline_exp_state_3,i,0,1.0,1.0,0.0,buggy
2181,baseline_exp_state_3,i,1,0.9213821072048612,0.9474124660890711,813.7259033203125,buggy
2182,baseline_exp_state_3,i,2,0.8800238715277777,0.9211584198182688,1003.7207329644098,buggy
2183,baseline_exp_state_3,i,3,0.8933680555555555,0.9221408827077162,1090.279676106771,buggy
2184,baseline_exp_state_3,i,4,0.8923128255208334,0.9211410835400132,1049.0761865234374,buggy
2185,baseline_exp_state_3,i,5,0.9113134765625,0.9402891851020356,915.6832500542534,buggy
2186,baseline_exp_state_3,i,6,0.9015643988715276,0.932166640281516,1003.7993934461806,buggy
2187,baseline_exp_state_3,i,7,0.8840090603298612,0.9142160312411846,1178.0696571180556,buggy
2188,baseline_exp_state_3,i,8,0.8786968315972222,0.9100265818201294,1220.7213308376736,buggy
2189,baseline_exp_state_3,i,9,0.8112741427951389,0.8931759144468177,1154.0654926215277,buggy
2190,baseline_exp_state_3,j,0,1.0,1.0,0.0,buggy
2191,baseline_exp_state_3,j,1,0.8716216362847222,0.9191150728247062,1000.402854546441,buggy
2192,baseline_exp_state_3,j,2,0.8646847873263889,0.9132089339714188,1070.5155249023437,buggy
2193,baseline_exp_state_3,j,3,0.8594818793402778,0.909317145569102,1131.665986328125,buggy
2194,baseline_exp_state_3,j,4,0.8571698676215278,0.9070654448013864,1091.3477107747397,buggy
2195,baseline_exp_state_3,j,5,0.8532454427083334,0.9036748667705228,1230.3142743598091,buggy
2196,baseline_exp_state_3,j,6,0.8463981119791667,0.8976065709116051,1199.8664561631945,buggy
2197,baseline_exp_state_3,j,7,0.8568839518229167,0.9042394194713244,1163.471260579427,buggy
2198,baseline_exp_state_3,j,8,0.8459781901041666,0.8959129368317446,1217.4764322916667,buggy
2199,baseline_exp_state_3,j,9,0.7814322916666666,0.8950410980728334,1102.0934882269964,buggy
2200,baseline_exp_state_4,a,0,1.0,1.0,0.0,buggy
2201,baseline_exp_state_4,a,1,0.9722043185763888,0.9897065397259848,41.39833848741319,buggy
2202,baseline_exp_state_4,a,2,0.9627118598090276,0.982276597402994,121.08465386284722,buggy
2203,baseline_exp_state_4,a,3,0.9599791124131944,0.97815495418462,235.58741021050344,buggy
2204,baseline_exp_state_4,a,4,0.9348223198784722,0.9540312995175412,417.96784939236113,buggy
2205,baseline_exp_state_4,a,5,0.9355647786458332,0.955683568774644,379.5404855685764,buggy
2206,baseline_exp_state_4,a,6,0.9269761827256944,0.9471641058821206,503.0974112955729,buggy
2207,baseline_exp_state_4,a,7,0.9391615125868056,0.95588567880412,348.328251953125,buggy
2208,baseline_exp_state_4,a,8,0.9296698676215278,0.9492677556433718,389.6509318033854,buggy
2209,baseline_exp_state_4,a,9,0.8307769097222222,0.9354414126620264,413.2004985894097,buggy
2210,baseline_exp_state_4,b,0,1.0,1.0,0.0,buggy
2211,baseline_exp_state_4,b,1,0.9722043185763888,0.9897065397259848,41.39833848741319,buggy
2212,baseline_exp_state_4,b,2,0.9627178276909722,0.9820268219596996,166.0283656141493,buggy
2213,baseline_exp_state_4,b,3,0.9629513888888888,0.9790008845618792,209.48063720703124,buggy
2214,baseline_exp_state_4,b,4,0.9344843207465278,0.9551058773114768,332.223434516059,buggy
2215,baseline_exp_state_4,b,5,0.9296950954861112,0.9508873351649054,499.9583976236979,buggy
2216,baseline_exp_state_4,b,6,0.9252284071180557,0.9460221763922224,470.2909643554688,buggy
2217,baseline_exp_state_4,b,7,0.9376258680555556,0.9527229974742152,479.4378274197049,buggy
2218,baseline_exp_state_4,b,8,0.9201540798611112,0.941117530036861,526.9840993923611,buggy
2219,baseline_exp_state_4,b,9,0.8210120985243056,0.9358022165037156,495.8534499782986,buggy
2220,baseline_exp_state_4,c,0,1.0,1.0,0.0,buggy
2221,baseline_exp_state_4,c,1,0.9728005642361112,0.9902289738217614,38.27459418402778,buggy
2222,baseline_exp_state_4,c,2,0.9700406901041668,0.9858750884232936,103.10385145399306,buggy
2223,baseline_exp_state_4,c,3,0.95377197265625,0.9737973790512378,269.6207375759549,buggy
2224,baseline_exp_state_4,c,4,0.9457603624131944,0.9642495727222654,268.797685546875,buggy
2225,baseline_exp_state_4,c,5,0.9362912326388888,0.957328669390735,439.1128106011285,buggy
2226,baseline_exp_state_4,c,6,0.9333433702256944,0.9531370675147544,355.99088677300347,buggy
2227,baseline_exp_state_4,c,7,0.9414564344618056,0.958334018812922,329.2089892578125,buggy
2228,baseline_exp_state_4,c,8,0.9354964192708334,0.9521898157626782,453.9552525499132,buggy
